VARIABLES = "X", "Y", "U", "V", "P"
ZONE I=   150, J=    40, K=1, F= POINT
 1.0000000E-01  1.0000000E-01  9.9999255E+01  7.4548538E-04 -1.9919181E+04
 3.0000000E-01  1.0000000E-01  9.9998202E+01  3.0687256E-04 -1.9924275E+04
 5.0000000E-01  1.0000000E-01  9.9997768E+01  1.2727048E-04 -1.9927488E+04
 7.0000000E-01  1.0000000E-01  9.9997614E+01  2.6482284E-05 -1.9929867E+04
 9.0000000E-01  1.0000000E-01  9.9997644E+01 -5.6006253E-05 -1.9931834E+04
 1.1000000E+00  1.0000000E-01  9.9997841E+01 -1.4148672E-04 -1.9933587E+04
 1.3000000E+00  1.0000000E-01  9.9998222E+01 -2.3941252E-04 -1.9935230E+04
 1.5000000E+00  1.0000000E-01  9.9998817E+01 -3.5553220E-04 -1.9936827E+04
 1.7000000E+00  1.0000000E-01  9.9999667E+01 -4.9457242E-04 -1.9938418E+04
 1.9000000E+00  1.0000000E-01  1.0000082E+02 -6.6125628E-04 -1.9940032E+04
 2.1000000E+00  1.0000000E-01  1.0000235E+02 -8.6076991E-04 -1.9941692E+04
 2.3000000E+00  1.0000000E-01  1.0000430E+02 -1.0990368E-03 -1.9943415E+04
 2.5000000E+00  1.0000000E-01  1.0000679E+02 -1.3829251E-03 -1.9945217E+04
 2.7000000E+00  1.0000000E-01  1.0000989E+02 -1.7204387E-03 -1.9947112E+04
 2.9000000E+00  1.0000000E-01  1.0001373E+02 -2.1209119E-03 -1.9949113E+04
 3.1000000E+00  1.0000000E-01  1.0001845E+02 -2.5952190E-03 -1.9951231E+04
 3.3000000E+00  1.0000000E-01  1.0002420E+02 -3.1560027E-03 -1.9953479E+04
 3.5000000E+00  1.0000000E-01  1.0003117E+02 -3.8179239E-03 -1.9955869E+04
 3.7000000E+00  1.0000000E-01  1.0003959E+02 -4.5979315E-03 -1.9958414E+04
 3.9000000E+00  1.0000000E-01  1.0004970E+02 -5.5155493E-03 -1.9961125E+04
 4.1000000E+00  1.0000000E-01  1.0006181E+02 -6.5931728E-03 -1.9964017E+04
 4.3000000E+00  1.0000000E-01  1.0007626E+02 -7.8563646E-03 -1.9967100E+04
 4.5000000E+00  1.0000000E-01  1.0009345E+02 -9.3341291E-03 -1.9970390E+04
