VARIABLES = "X", "Y", "U", "V", "P"
ZONE I=   150, J=    40, K=1, F= POINT
 1.0000000E-01  1.0000000E-01  9.9998133E+01  1.8671836E-03 -2.0400961E+04
 3.0000000E-01  1.0000000E-01  9.9995486E+01  7.7975220E-04 -2.0406052E+04
 5.0000000E-01  1.0000000E-01  9.9994369E+01  3.3675372E-04 -2.0409256E+04
 7.0000000E-01  1.0000000E-01  9.9993902E+01  1.3093511E-04 -2.0411622E+04
 9.0000000E-01  1.0000000E-01  9.9993770E+01  3.5843639E-07 -2.0413572E+04
 1.1000000E+00  1.0000000E-01  9.9993880E+01 -1.1008165E-04 -2.0415303E+04
 1.3000000E+00  1.0000000E-01  9.9994213E+01 -2.2231774E-04 -2.0416919E+04
 1.5000000E+00  1.0000000E-01  9.9994782E+01 -3.4726659E-04 -2.0418483E+04
 1.7000000E+00  1.0000000E-01  9.9995621E+01 -4.9202946E-04 -2.0420037E+04
 1.9000000E+00  1.0000000E-01  9.9996776E+01 -6.6251712E-04 -2.0421608E+04
 2.1000000E+00  1.0000000E-01  9.9998303E+01 -8.6454807E-04 -2.0423218E+04
 2.3000000E+00  1.0000000E-01  1.0000027E+02 -1.1043941E-03 -2.0424885E+04
 2.5000000E+00  1.0000000E-01  1.0000277E+02 -1.3891145E-03 -2.0426623E+04
 2.7000000E+00  1.0000000E-01  1.0000588E+02 -1.7268101E-03 -2.0428446E+04
 2.9000000E+00  1.0000000E-01  1.0000974E+02 -2.1268502E-03 -2.0430366E+04
 3.1000000E+00  1.0000000E-01  1.0001446E+02 -2.6001003E-03 -2.0432393E+04
 3.3000000E+00  1.0000000E-01  1.0002022E+02 -3.1591591E-03 -2.0434540E+04
 3.5000000E+00  1.0000000E-01  1.0002720E+02 -3.8186133E-03 -2.0436817E+04
 3.7000000E+00  1.0000000E-01  1.0003561E+02 -4.5953086E-03 -2.0439235E+04
 3.9000000E+00  1.0000000E-01  1.0004572E+02 -5.5086364E-03 -2.0441805E+04
 4.1000000E+00  1.0000000E-01  1.0005781E+02 -6.5808291E-03 -2.0444539E+04
 4.3000000E+00  1.0000000E-01  1.0007222E+02 -7.8372525E-03 -2.0447446E+04
 4.5000000E+00  1.0000000E-01  1.0008937E+02 -9.3066769E-03 -2.0450538E+04
 4.7000000E+00  1.0000000E-01  1.0010970E+02 -1.1021502E-02 -2.0453825E+04
 4.9000000E+00  1.0000000E-01  1.0013374E+02 -1.3017892E-02 -2.0457316E+04
 5.1000000E+00  1.0000000E-01  1.0016209E+02 -1.5335777E-02 -2.0461018E+04
 5.3000000E+00  1.0000000E-01  1.0019544E+02 -1.8018631E-02 -2.0464938E+04
 5.5000000E+00  1.0000000E-01  1.0023458E+02 -2.1112953E-02 -2.0469076E+04
 5.7000000E+00  1.0000000E-01  1.0028036E+02 -2.4667294E-02 -2.0473430E+04
 5.9000000E+00  1.0000000E-01  1.0033375E+02 -2.8730703E-02 -2.0477989E+04
 6.1000000E+00  1.0000000E-01  1.0039583E+02 -3.3350372E-02 -2.0482733E+04
 6.3000000E+00  1.0000000E-01  1.0046775E+02 -3.8568268E-02 -2.0487631E+04
 6.5000000E+00  1.0000000E-01  1.0055074E+02 -4.4416485E-02 -2.0492629E+04
 6.7000000E+00  1.0000000E-01  1.0064607E+02 -5.0911073E-02 -2.0497654E+04
 6.9000000E+00  1.0000000E-01  1.0075502E+02 -5.8044110E-02 -2.0502600E+04
 7.1000000E+00  1.0000000E-01  1.0087884E+02 -6.5773894E-02 -2.0507320E+04
 7.3000000E+00  1.0000000E-01  1.0101863E+02 -7.4013306E-02 -2.0511616E+04
 7.5000000E+00  1.0000000E-01  1.0117526E+02 -8.2616736E-02 -2.0515223E+04
 7.7000000E+00  1.0000000E-01  1.0134924E+02 -9.1366404E-02 -2.0517795E+04
 7.9000000E+00  1.0000000E-01  1.0154057E+02 -9.9959582E-02 -2.0518887E+04
 8.1000000E+00  1.0000000E-01  1.0174852E+02 -1.0799902E-01 -2.0517936E+04
 8.3000000E+00  1.0000000E-01  1.0197151E+02 -1.1498974E-01 -2.0514244E+04
 8.5000000E+00  1.0000000E-01  1.0220685E+02 -1.2034607E-01 -2.0506959E+04
 8.7000000E+00  1.0000000E-01  1.0245061E+02 -1.2341321E-01 -2.0495069E+04
 8.9000000E+00  1.0000000E-01  1.0269753E+02 -1.2350674E-01 -2.0477402E+04
 9.1000000E+00  1.0000000E-01  1.0294101E+02 -1.1997203E-01 -2.0452638E+04
 9.3000000E+00  1.0000000E-01  1.0317324E+02 -1.1226151E-01 -2.0419340E+04
 9.5000000E+00  1.0000000E-01  1.0338552E+02 -1.0002311E-01 -2.0376015E+04
 9.7000000E+00  1.0000000E-01  1.0356873E+02 -8.3187125E-02 -2.0321178E+04
 9.9000000E+00  1.0000000E-01  1.0371396E+02 -6.2034526E-02 -2.0253452E+04
 1.0100000E+01  1.0000000E-01  1.0381322E+02 -3.7227888E-02 -2.0171665E+04
 1.0300000E+01  1.0000000E-01  1.0386024E+02 -9.7903847E-03 -2.0074950E+04
 1.0500000E+01  1.0000000E-01  1.0385106E+02  1.8972512E-02 -1.9962827E+04
 1.0700000E+01  1.0000000E-01  1.0378448E+02  4.7600724E-02 -1.9835254E+04
 1.0900000E+01  1.0000000E-01  1.0366225E+02  7.4636093E-02 -1.9692639E+04
 1.1100000E+01  1.0000000E-01  1.0348883E+02  9.8779275E-02 -1.9535814E+04
 1.1300000E+01  1.0000000E-01  1.0327103E+02  1.1901836E-01 -1.9365962E+04
 1.1500000E+01  1.0000000E-01  1.0301731E+02  1.3470815E-01 -1.9184530E+04
 1.1700000E+01  1.0000000E-01  1.0273701E+02  1.4559161E-01 -1.8993121E+04
 1.1900000E+01  1.0000000E-01  1.0243965E+02  1.5176856E-01 -1.8793386E+04
 1.2100000E+01  1.0000000E-01  1.0213425E+02  1.5362614E-01 -1.8586937E+04
 1.2300000E+01  1.0000000E-01  1.0182887E+02  1.5174997E-01 -1.8375274E+04
 1.2500000E+01  1.0000000E-01  1.0153029E+02  1.4683355E-01 -1.8159737E+04
 1.2700000E+01  1.0000000E-01  1.0124386E+02  1.3959883E-01 -1.7941482E+04
 1.2900000E+01  1.0000000E-01  1.0097353E+02  1.3073503E-01 -1.7721470E+04
 1.3100000E+01  1.0000000E-01  1.0072193E+02  1.2085781E-01 -1.7500481E+04
 1.3300000E+01  1.0000000E-01  1.0049059E+02  1.1048697E-01 -1.7279122E+04
 1.3500000E+01  1.0000000E-01  1.0028006E+02  1.0003915E-01 -1.7057856E+04
 1.3700000E+01  1.0000000E-01  1.0009019E+02  8.9831215E-02 -1.6837019E+04
 1.3900000E+01  1.0000000E-01  9.9920270E+01  8.0090265E-02 -1.6616844E+04
 1.4100000E+01  1.0000000E-01  9.9769212E+01  7.0967016E-02 -1.6397487E+04
 1.4300000E+01  1.0000000E-01  9.9635695E+01  6.2550187E-02 -1.6179037E+04
 1.4500000E+01  1.0000000E-01  9.9518265E+01  5.4880286E-02 -1.5961536E+04
 1.4700000E+01  1.0000000E-01  9.9415422E+01  4.7961904E-02 -1.5744994E+04
 1.4900000E+01  1.0000000E-01  9.9325686E+01  4.1774121E-02 -1.5529393E+04
 1.5100000E+01  1.0000000E-01  9.9247633E+01  3.6278939E-02 -1.5314699E+04
 1.5300000E+01  1.0000000E-01  9.9179926E+01  3.1427869E-02 -1.5100867E+04
 1.5500000E+01  1.0000000E-01  9.9121332E+01  2.7166909E-02 -1.4887846E+04
 1.5700000E+01  1.0000000E-01  9.9070725E+01  2.3440162E-02 -1.4675581E+04
 1.5900000E+01  1.0000000E-01  9.9027092E+01  2.0192381E-02 -1.4464018E+04
 1.6100000E+01  1.0000000E-01  9.8989529E+01  1.7370654E-02 -1.4253102E+04
 1.6300000E+01  1.0000000E-01  9.8957233E+01  1.4925457E-02 -1.4042780E+04
 1.6500000E+01  1.0000000E-01  9.8929496E+01  1.2811231E-02 -1.3833003E+04
 1.6700000E+01  1.0000000E-01  9.8905698E+01  1.0986624E-02 -1.3623724E+04
 1.6900000E+01  1.0000000E-01  9.8885297E+01  9.4144981E-03 -1.3414901E+04
 1.7100000E+01  1.0000000E-01  9.8867821E+01  8.0617801E-03 -1.3206493E+04
 1.7300000E+01  1.0000000E-01  9.8852860E+01  6.8992225E-03 -1.2998464E+04
 1.7500000E+01  1.0000000E-01  9.8840060E+01  5.9011055E-03 -1.2790779E+04
 1.7700000E+01  1.0000000E-01  9.8829114E+01  5.0449175E-03 -1.2583409E+04
