VARIABLES = "X", "Y", "U", "V", "P"
ZONE I=   150, J=    40, K=1, F= POINT
 1.0000000E-01  1.0000000E-01  9.9998991E+01  1.0085389E-03 -2.0027694E+04
 3.0000000E-01  1.0000000E-01  9.9997569E+01  4.1435475E-04 -2.0032788E+04
 5.0000000E-01  1.0000000E-01  9.9996979E+01  1.7491555E-04 -2.0035999E+04
 7.0000000E-01  1.0000000E-01  9.9996754E+01  5.0254518E-05 -2.0038375E+04
 9.0000000E-01  1.0000000E-01  9.9996747E+01 -4.3205720E-05 -2.0040338E+04
 1.1000000E+00  1.0000000E-01  9.9996925E+01 -1.3440000E-04 -2.0042086E+04
 1.3000000E+00  1.0000000E-01  9.9997295E+01 -2.3561160E-04 -2.0043723E+04
 1.5000000E+00  1.0000000E-01  9.9997884E+01 -3.5376460E-04 -2.0045312E+04
 1.7000000E+00  1.0000000E-01  9.9998732E+01 -4.9412745E-04 -2.0046894E+04
 1.9000000E+00  1.0000000E-01  9.9999888E+01 -6.6169468E-04 -2.0048498E+04
 2.1000000E+00  1.0000000E-01  1.0000141E+02 -8.6179741E-04 -2.0050146E+04
 2.3000000E+00  1.0000000E-01  1.0000337E+02 -1.1004390E-03 -2.0051856E+04
 2.5000000E+00  1.0000000E-01  1.0000586E+02 -1.3845315E-03 -2.0053643E+04
 2.7000000E+00  1.0000000E-01  1.0000897E+02 -1.7221011E-03 -2.0055521E+04
 2.9000000E+00  1.0000000E-01  1.0001281E+02 -2.1224904E-03 -2.0057503E+04
 3.1000000E+00  1.0000000E-01  1.0001753E+02 -2.5965716E-03 -2.0059600E+04
 3.3000000E+00  1.0000000E-01  1.0002328E+02 -3.1569776E-03 -2.0061824E+04
 3.5000000E+00  1.0000000E-01  1.0003026E+02 -3.8183522E-03 -2.0064188E+04
 3.7000000E+00  1.0000000E-01  1.0003867E+02 -4.5976209E-03 -2.0066703E+04
 3.9000000E+00  1.0000000E-01  1.0004879E+02 -5.5142773E-03 -2.0069381E+04
 4.1000000E+00  1.0000000E-01  1.0006089E+02 -6.5906795E-03 -2.0072235E+04
 4.3000000E+00  1.0000000E-01  1.0007533E+02 -7.8523451E-03 -2.0075278E+04
 4.5000000E+00  1.0000000E-01  1.0009251E+02 -9.3282251E-03 -2.0078521E+04
 4.7000000E+00  1.0000000E-01  1.0011289E+02 -1.1050931E-02 -2.0081976E+04
 4.9000000E+00  1.0000000E-01  1.0013700E+02 -1.3056876E-02 -2.0085656E+04
 5.1000000E+00  1.0000000E-01  1.0016544E+02 -1.5386276E-02 -2.0089570E+04
 5.3000000E+00  1.0000000E-01  1.0019891E+02 -1.8082939E-02 -2.0093727E+04
 5.5000000E+00  1.0000000E-01  1.0023819E+02 -2.1193737E-02 -2.0098131E+04
 5.7000000E+00  1.0000000E-01  1.0028415E+02 -2.4767653E-02 -2.0102784E+04
 5.9000000E+00  1.0000000E-01  1.0033777E+02 -2.8854216E-02 -2.0107679E+04
 6.1000000E+00  1.0000000E-01  1.0040013E+02 -3.3501151E-02 -2.0112801E+04
 6.3000000E+00  1.0000000E-01  1.0047238E+02 -3.8751008E-02 -2.0118124E+04
 6.5000000E+00  1.0000000E-01  1.0055577E+02 -4.4636507E-02 -2.0123601E+04
 6.7000000E+00  1.0000000E-01  1.0065158E+02 -5.1174357E-02 -2.0129167E+04
 6.9000000E+00  1.0000000E-01  1.0076111E+02 -5.8357301E-02 -2.0134721E+04
 7.1000000E+00  1.0000000E-01  1.0088561E+02 -6.6144283E-02 -2.0140128E+04
 7.3000000E+00  1.0000000E-01  1.0102621E+02 -7.4448771E-02 -2.0145197E+04
 7.5000000E+00  1.0000000E-01  1.0118378E+02 -8.3125618E-02 -2.0149677E+04
 7.7000000E+00  1.0000000E-01  1.0135886E+02 -9.1957314E-02 -2.0153231E+04
 7.9000000E+00  1.0000000E-01  1.0155146E+02 -1.0064112E-01 -2.0155429E+04
 8.1000000E+00  1.0000000E-01  1.0176088E+02 -1.0877940E-01 -2.0155720E+04
 8.3000000E+00  1.0000000E-01  1.0198554E+02 -1.1587627E-01 -2.0153419E+04
 8.5000000E+00  1.0000000E-01  1.0222276E+02 -1.2134460E-01 -2.0147689E+04
 8.7000000E+00  1.0000000E-01  1.0246863E+02 -1.2452741E-01 -2.0137531E+04
 8.9000000E+00  1.0000000E-01  1.0271790E+02 -1.2473742E-01 -2.0121781E+04
 9.1000000E+00  1.0000000E-01  1.0296395E+02 -1.2131644E-01 -2.0099130E+04
 9.3000000E+00  1.0000000E-01  1.0319898E+02 -1.1371282E-01 -2.0068148E+04
 9.5000000E+00  1.0000000E-01  1.0341426E+02 -1.0157004E-01 -2.0027337E+04
 9.7000000E+00  1.0000000E-01  1.0360065E+02 -8.4814016E-02 -1.9975211E+04
 9.9000000E+00  1.0000000E-01  1.0374918E+02 -6.3721690E-02 -1.9910381E+04
 1.0100000E+01  1.0000000E-01  1.0385186E+02 -3.8952415E-02 -1.9831656E+04
 1.0300000E+01  1.0000000E-01  1.0390233E+02 -1.1527246E-02 -1.9738148E+04
 1.0500000E+01  1.0000000E-01  1.0389661E+02  1.7249147E-02 -1.9629348E+04
 1.0700000E+01  1.0000000E-01  1.0383345E+02  4.5916114E-02 -1.9505185E+04
 1.0900000E+01  1.0000000E-01  1.0371452E+02  7.3013628E-02 -1.9366038E+04
 1.1100000E+01  1.0000000E-01  1.0354426E+02  9.7239373E-02 -1.9212709E+04
 1.1300000E+01  1.0000000E-01  1.0332945E+02  1.1757765E-01 -1.9046359E+04
 1.1500000E+01  1.0000000E-01  1.0307849E+02  1.3337895E-01 -1.8868415E+04
 1.1700000E+01  1.0000000E-01  1.0280073E+02  1.4438178E-01 -1.8680465E+04
 1.1900000E+01  1.0000000E-01  1.0250567E+02  1.5068168E-01 -1.8484152E+04
 1.2100000E+01  1.0000000E-01  1.0220232E+02  1.5266188E-01 -1.8281084E+04
 1.2300000E+01  1.0000000E-01  1.0189876E+02  1.5090473E-01 -1.8072760E+04
 1.2500000E+01  1.0000000E-01  1.0160175E+02  1.4610119E-01 -1.7860524E+04
 1.2700000E+01  1.0000000E-01  1.0131668E+02  1.3897135E-01 -1.7645536E+04
 1.2900000E+01  1.0000000E-01  1.0104750E+02  1.3020328E-01 -1.7428764E+04
 1.3100000E+01  1.0000000E-01  1.0079689E+02  1.2041207E-01 -1.7210992E+04
 1.3300000E+01  1.0000000E-01  1.0056636E+02  1.1011743E-01 -1.6992837E+04
 1.3500000E+01  1.0000000E-01  1.0035651E+02  9.9736287E-02 -1.6774764E+04
 1.3700000E+01  1.0000000E-01  1.0016718E+02  8.9586057E-02 -1.6557115E+04
 1.3900000E+01  1.0000000E-01  9.9997702E+01  7.9894536E-02 -1.6340130E+04
 1.4100000E+01  1.0000000E-01  9.9846994E+01  7.0813238E-02 -1.6123966E+04
 1.4300000E+01  1.0000000E-01  9.9713750E+01  6.2431706E-02 -1.5908715E+04
 1.4500000E+01  1.0000000E-01  9.9596527E+01  5.4791257E-02 -1.5694423E+04
 1.4700000E+01  1.0000000E-01  9.9493838E+01  4.7897253E-02 -1.5481100E+04
 1.4900000E+01  1.0000000E-01  9.9404211E+01  4.1729485E-02 -1.5268730E+04
 1.5100000E+01  1.0000000E-01  9.9326231E+01  3.6250595E-02 -1.5057280E+04
 1.5300000E+01  1.0000000E-01  9.9258568E+01  3.1412667E-02 -1.4846705E+04
 1.5500000E+01  1.0000000E-01  9.9199993E+01  2.7162198E-02 -1.4636955E+04
 1.5700000E+01  1.0000000E-01  9.9149387E+01  2.3443728E-02 -1.4427974E+04
 1.5900000E+01  1.0000000E-01  9.9105741E+01  2.0202383E-02 -1.4219707E+04
 1.6100000E+01  1.0000000E-01  9.9068153E+01  1.7385572E-02 -1.4012100E+04
 1.6300000E+01  1.0000000E-01  9.9035823E+01  1.4944040E-02 -1.3805100E+04
 1.6500000E+01  1.0000000E-01  9.9008047E+01  1.2832458E-02 -1.3598657E+04
 1.6700000E+01  1.0000000E-01  9.8984205E+01  1.1009666E-02 -1.3392724E+04
 1.6900000E+01  1.0000000E-01  9.8963757E+01  9.4386852E-03 -1.3187256E+04
 1.7100000E+01  1.0000000E-01  9.8946231E+01  8.0865767E-03 -1.2982214E+04
 1.7300000E+01  1.0000000E-01  9.8931220E+01  6.9242036E-03 -1.2777560E+04
 1.7500000E+01  1.0000000E-01  9.8918370E+01  5.9259376E-03 -1.2573260E+04
 1.7700000E+01  1.0000000E-01  9.8907375E+01  5.0693423E-03 -1.2369283E+04
 1.7900000E+01  1.0000000E-01  9.8897971E+01  4.3348514E-03 -1.2165600E+04
 1.8100000E+01  1.0000000E-01  9.8889931E+01  3.7054578E-03 -1.1962185E+04
 1.8300000E+01  1.0000000E-01  9.8883059E+01  3.1664176E-03 -1.1759015E+04
 1.8500000E+01  1.0000000E-01  9.8877187E+01  2.7049793E-03 -1.1556069E+04
 1.8700000E+01  1.0000000E-01  9.8872172E+01  2.3101346E-03 -1.1353326E+04
 1.8900000E+01  1.0000000E-01  9.8867890E+01  1.9723961E-03 -1.1150769E+04
 1.9100000E+01  1.0000000E-01  9.8864234E+01  1.6835977E-03 -1.0948382E+04
 1.9300000E+01  1.0000000E-01  9.8861113E+01  1.4367192E-03 -1.0746150E+04
 1.9500000E+01  1.0000000E-01  9.8858451E+01  1.2257309E-03 -1.0544060E+04
 1.9700000E+01  1.0000000E-01  9.8856180E+01  1.0454587E-03 -1.0342101E+04
 1.9900000E+01  1.0000000E-01  9.8854243E+01  8.9146515E-04 -1.0140260E+04
